tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude,tree_age
89471,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3828 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-21,3.0,3x3,37.77801207,-122.4892006,15.69
79095,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2194 36th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-29,3.0,3x3,37.74610084,-122.494094,14.34
39286,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,399X Treat Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-12-21,8.0,3x3,37.76460553,-122.4131317,24.94
159895,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,29 Niagara Ave,1.0,Sidewalk: Curb side : Cutout,Private,2018-11-10,3.0,Width 0ft,37.71600465,-122.4423175,5.05
24459,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1199X Junipero Serra Blvd,3.0,Sidewalk: Curb side : Cutout,PUC,2008-01-18,3.0,3x3,37.71715493,-122.472485,15.87
30098,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,400X Brotherhood Way,2.0,Sidewalk: Curb side : Cutout,DPW,2007-03-10,3.0,,37.71153939,-122.4630663,16.73
253102,Planning Code 138.1 required,Arbutus 'Marina' :: Hybrid Strawberry Tree,3000x Irving St,2.0,Sidewalk: Curb side : Cutout,Private,2017-07-25,3.0,3x3,37.76313979,-122.4901334,6.35
89224,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,2721 Harrison St,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-16,3.0,4x20,37.75389639,-122.4119729,14.37
213163,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,142 Granada Ave,1.0,Sidewalk: Curb side : Cutout,Private,2017-05-09,3.0,3x3,37.72086227,-122.45709,6.56
74742,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1335 Griffith St,8.0,Sidewalk: Curb side : Cutout,Private,1998-06-13,9.0,,37.72678752,-122.380329,25.46
78313,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,514 Russia Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-08-12,5.0,,37.71948776,-122.432932,23.3
87620,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,800X Junipero Serra Blvd,23.0,Sidewalk: Curb side : Cutout,DPW,2008-01-18,3.0,3x3,37.72420094,-122.4723634,15.87
92448,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2079 46th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-30,4.0,3x3,37.74778915,-122.5051361,14.34
89439,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3000X Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-19,9.0,3x3,37.77843366,-122.4804672,15.7
82198,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2011 20th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2007-10-29,4.0,3x3,37.75017441,-122.4773437,16.09
41575,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,19 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-05-17,6.0,3x3,37.78660586,-122.4756145,23.54
52431,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2542 Fillmore St,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-22,7.0,,37.79311792,-122.4346123,17.94
256881,Planning Code 138.1 required,Arbutus 'Marina' :: Hybrid Strawberry Tree,3075 25th Ave,1.0,Sidewalk: Property side : Yard,Private,2018-12-21,3.0,3x10,37.73149662,-122.4809934,4.94
96565,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,790X Mansell St,6.0,Sidewalk: Curb side : Cutout,Private,2011-04-21,3.0,3x100,37.71987267,-122.4083298,12.61
48420,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2277 Green St,1.0,Sidewalk: Curb side : Cutout,Private,2002-07-25,6.0,,37.79594848,-122.4363688,21.35
26136,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1500 Oakdale Ave,6.0,Sidewalk: Curb side : Cutout,DPW,2014-04-04,3.0,5x5,37.73362161,-122.3884874,9.66
258442,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,2671 46th Ave,,Sidewalk: Curb side : Cutout,Private,2019-05-14,3.0,3x3,37.736737,-122.5043361,4.55
85092,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,73 Commonwealth Ave,2.0,Sidewalk: Curb side : Cutout,Private,2008-07-10,4.0,3x3,37.78458972,-122.4558531,15.39
47510,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,54X Cayuga Ave,1.0,Sidewalk: Curb side : Cutout,Private,2017-03-27,3.0,3x3,37.73158339,-122.4295272,6.68
11728,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,900X Junipero Serra Blvd,3.0,Sidewalk: Curb side : Cutout,DPW,2000-03-27,3.0,2x3,37.72157896,-122.4724557,23.68
29165,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3311 Ortega St,12.0,Sidewalk: Curb side : Cutout,DPW,2006-03-18,3.0,3x3,37.75130663,-122.4989724,17.7
89384,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1400X Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-06,3.0,3x3,37.779192,-122.4631121,15.81
11322,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1216X Ingalls St,13.0,Sidewalk: Curb side : Cutout,Private,1993-05-18,0.0,3X3,37.73066535,-122.3815802,30.54
29202,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2002X 41st Ave,16.0,Sidewalk: Curb side : Cutout,DPW,2006-03-18,3.0,3X3,37.74938507,-122.4996918,17.7
25357,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,826 Geneva Ave,1.0,Sidewalk: Curb side : Cutout,Private,1996-06-27,30.0,3X3,37.71737239,-122.4419218,27.43
89645,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3201 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-21,3.0,3x3,37.77816801,-122.482918,15.69
86242,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2326 25th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-15,3.0,3x3,37.74410331,-122.4821361,16.96
89726,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1453 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-08,3.0,3x3,37.77905844,-122.4636374,15.81
50431,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3015 Pacific Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-10-09,12.0,,37.79196201,-122.4450865,20.14
71606,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,182 Wilson St,1.0,Sidewalk: Curb side : Cutout,Private,1995-09-30,13.0,,37.70889206,-122.4607831,28.17
52567,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1571 40th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2006-01-12,6.0,,37.75750733,-122.4993471,17.88
204905,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,130 Westwood Dr,2.0,Sidewalk: Curb side : Cutout,Private,2003-04-23,4.0,Width 2ft,37.72829833,-122.4590462,20.61
114577,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3610 Washington St,1.0,Sidewalk: Curb side : Cutout,Private,2016-01-21,30.0,3x3,37.78933497,-122.4526104,7.86
86014,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1600X 28th Ave,2.0,Sidewalk: Curb side : Cutout,DPW,2007-01-04,3.0,3x3,37.75748929,-122.4863088,16.9
67968,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2618 Balboa St,1.0,Sidewalk: Curb side : Cutout,Private,1993-03-22,8.0,,37.77626067,-122.4870501,30.69
52931,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,30 Theresa St,1.0,Sidewalk: Curb side : Cutout,Private,2006-08-03,11.0,,37.72810819,-122.4330532,17.33
29206,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2002X 41st Ave,12.0,Sidewalk: Curb side : Cutout,DPW,2006-03-18,3.0,3X3,37.74938507,-122.4996918,17.7
51602,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,695 Paris St,1.0,Sidewalk: Curb side : Cutout,Private,2007-05-09,6.0,,37.71787747,-122.4377511,16.56
89459,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3530 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-21,3.0,3x3,37.77816643,-122.4862641,15.69
37863,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,150 Naples St,1.0,Sidewalk: Curb side : Cutout,Private,2007-10-25,10.0,3x3,37.72629273,-122.4272022,16.1
82969,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,243 London St,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-03,8.0,,37.72517558,-122.433301,17.99
86456,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2270 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-28,3.0,3x3,37.74511753,-122.4843619,16.92
86554,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1815 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-28,6.0,3x3,37.75347921,-122.4851015,16.92
92286,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1535 21st Ave,2.0,Sidewalk: Curb side : Cutout,Private,2009-07-27,3.0,3x3,37.759013,-122.4790238,14.34
34720,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,5208 Anza St,1.0,Sidewalk: Curb side : Cutout,Private,2012-01-25,2.0,,37.77735929,-122.5041321,11.85
92644,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1122 Green St,2.0,Sidewalk: Curb side : Cutout,Private,2009-09-04,4.0,,37.79847558,-122.4177423,14.24
97892,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,401x Russia Ave,1.0,Sidewalk: Curb side : Cutout,Rec/Park,2010-03-02,8.0,3x3,37.71982474,-122.43334,13.75
73543,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,160 Bernard St,1.0,Sidewalk: Curb side : Cutout,Private,1995-08-19,9.0,2x3,37.79624064,-122.4160689,28.28
86549,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1783 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-27,3.0,3x3,37.75420223,-122.4851379,16.93
82568,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,215 Dublin St,2.0,Sidewalk: Property side : Cutout,Private,2009-07-01,3.0,3x3,37.71671326,-122.4277101,14.41
32508,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,707 Moultrie St,1.0,Sidewalk: Curb side : Cutout,Private,1996-10-15,11.0,,37.73588006,-122.4160269,27.12
86555,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1819 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-28,5.0,3x3,37.75341084,-122.4850914,16.92
94815,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3837 Clay St,2.0,Sidewalk: Curb side : Cutout,Private,2010-11-09,3.0,3x3,37.7878681,-122.4560954,13.06
255375,Planning Code 138.1 required,Arbutus 'Marina' :: Hybrid Strawberry Tree,2699X Vicente St,1.0,Sidewalk: Curb side : Cutout,Private,2018-05-15,3.0,3x3,37.73828852,-122.4956215,5.54
89391,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1508 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-06,3.0,3x3,37.77916303,-122.4643857,15.81
34668,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2001X Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,1997-07-28,7.0,,37.79833119,-122.432785,26.34
11645,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,500X Junipero Serra Blvd,8.0,Sidewalk: Curb side : Cutout,DPW,2008-01-18,3.0,2x2,37.72874601,-122.472144,15.87
26135,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1500 Oakdale Ave,5.0,Sidewalk: Curb side : Cutout,DPW,2014-04-04,3.0,5x5,37.73362161,-122.3884874,9.66
86540,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1723 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-27,3.0,3x3,37.75527675,-122.4852136,16.93
47511,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,54X Cayuga Ave,2.0,Sidewalk: Curb side : Cutout,Private,2002-05-14,10.0,3x3,37.73155069,-122.429634,21.55
71614,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,656 39th Ave,2.0,Sidewalk: Curb side : Cutout,Private,1995-10-14,9.0,,37.77645827,-122.4994471,28.13
47884,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1422 45th Ave,2.0,Sidewalk: Curb side : Cutout,Private,2002-06-19,5.0,,37.76001966,-122.504746,21.45
94865,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,30 Gladstone Dr,1.0,Sidewalk: Curb side : Cutout,Private,2010-11-19,2.0,3x2,37.73087902,-122.4202556,13.03
258143,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1571 35th Ave,3.0,Sidewalk: Curb side : Cutout,DPW,2017-07-31,3.0,,37.75776479,-122.4939861,6.33
30115,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,400X Brotherhood Way,9.0,Sidewalk: Curb side : Cutout,DPW,2007-03-10,3.0,,37.71153939,-122.4630663,16.73
256610,Planning Code 138.1 required,Arbutus 'Marina' :: Hybrid Strawberry Tree,80 Terra Vista Ave,2.0,Sidewalk: Curb side : Cutout,Private,2018-11-07,3.0,3x3,37.78152307,-122.4433312,5.06
89650,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3049X Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-18,3.0,3x3,37.77825058,-122.4812253,15.62
29203,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2002X 41st Ave,15.0,Sidewalk: Curb side : Cutout,DPW,2006-03-18,3.0,3X3,37.74938507,-122.4996918,17.7
68220,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,277 16th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-24,4.0,,37.78284538,-122.4753415,23.43
37207,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1626 32nd Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-06-12,8.0,,37.75684612,-122.4905618,25.47
25413,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,895X Mansell St,3.0,Sidewalk: Curb side : Cutout,Rec/Park,1996-07-28,3.0,3X3,37.71906413,-122.4098071,27.34
86056,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1523 28th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2014-06-26,3.0,3x3,37.75895409,-122.4865495,9.43
33262,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1421 Vicente St,1.0,Sidewalk: Curb side : Cutout,Private,1996-11-13,4.0,,37.73895974,-122.4820921,27.04
11212,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1001X Ingalls St,10.0,Sidewalk: Curb side : Cutout,DPW,2016-01-14,3.0,4X3,37.73106515,-122.3794833,7.88
89627,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3645X Anza St,3.0,Sidewalk: Curb side : Cutout,DPW,2008-03-21,3.0,3x3,37.77799202,-122.4872161,15.69
92643,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1122 Green St,1.0,Sidewalk: Curb side : Cutout,Private,2009-09-04,5.0,,37.7984803,-122.4177139,14.24
47801,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,45 Escondido Ave,2.0,Sidewalk: Curb side : Cutout,Private,2002-06-12,7.0,,37.73472276,-122.4897893,21.47
95744,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,587 Lisbon St,2.0,Sidewalk: Curb side : Cutout,Private,2011-09-07,1.0,3x3,37.71907611,-122.4357178,12.23
87611,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,800X Junipero Serra Blvd,10.0,Sidewalk: Curb side : Cutout,DPW,2014-09-03,3.0,3x3,37.72420094,-122.4723634,9.24
86350,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2409 25th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-18,3.0,3x3,37.74245107,-122.4821745,16.95
76380,Undocumented,Arbutus 'Marina' :: Hybrid Strawberry Tree,2111 Harrison St,1.0,Sidewalk: Curb side : Cutout,Private,1994-03-19,18.0,,37.76382069,-122.4128895,29.7
50209,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,779@ BALBOA 27th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-08-21,7.0,,37.77478276,-122.4865876,20.28
80734,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,70 Tucker Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-11-16,2.0,,37.7157167,-122.4050221,21.04
89460,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3542 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-21,3.0,3x3,37.77816404,-122.4863768,15.69
78283,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,777 Cayuga Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-29,10.0,,37.72563131,-122.4375861,23.34
11824,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1299X Junipero Serra Blvd,14.0,Sidewalk: Curb side : Yard,PUC,2013-03-13,2.0,3,37.71457037,-122.4715256,10.72
255476,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,3099 California St,,:,Private,2018-05-25,3.0,,37.78739018,-122.4453418,5.52
25761,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1598 Geneva Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1997-01-15,7.0,6x3,37.71215936,-122.4297947,26.87
51267,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,754 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2004-08-18,9.0,,37.7738652,-122.4734079,19.28
86538,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1711 27th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-27,3.0,3x3,37.75549165,-122.4852288,16.93
42871,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2555 32nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-03,3.0,,37.7395595,-122.4894924,23.41
204904,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,130 Westwood Dr,1.0,Sidewalk: Curb side : Cutout,Private,2003-04-23,4.0,Width 2ft,37.72825461,-122.4590429,20.61
90825,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3001 Cabrillo St,4.0,Sidewalk: Curb side : Cutout,DPW,2008-04-07,3.0,3x3,37.77405906,-122.4909728,15.65
86165,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1351 24th Ave,3.0,Sidewalk: Curb side : Cutout,Health Dept,2007-01-19,3.0,3x3,37.76229918,-122.4824812,16.86
86354,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2443 25th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-18,3.0,3x3,37.7419552,-122.4821413,16.95
11751,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,700X Junipero Serra Blvd,34.0,Median : Cutout,DPW,2013-03-09,3.0,2X2,37.72541252,-122.4723606,10.73
72369,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,751 15th Ave,6.0,Sidewalk: Curb side : Cutout,Private,1996-03-09,7.0,,37.77379717,-122.4735605,27.73
95930,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,525 27th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2011-07-29,5.0,3x3,37.7793893,-122.4869138,12.34
13344,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,400X Mansell St,1.0,Sidewalk: Curb side : Cutout,DPW,1999-07-15,3.0,3X3,37.7205942,-122.4049847,24.38
25758,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1500X Geneva Ave,4.0,Sidewalk: Curb side : Cutout,Private,2000-03-08,12.0,3X3,37.71252478,-122.4315881,23.73
89737,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1309 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-11,3.0,3x3,37.77910248,-122.4623485,15.8
93712,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1200 Silver Ave,3.0,Sidewalk: Curb side : Cutout,Private,2010-03-22,2.0,3x3,37.7302979,-122.4120482,13.69
86359,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2471 25th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-12-18,3.0,3x3,37.74143245,-122.482104,16.95
83308,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1773-1775 Quesada Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-09-24,8.0,,37.73403973,-122.3928908,18.18
259971,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1606 Jones St,1.0,Sidewalk: Curb side : Cutout,Private,2019-08-06,3.0,3x3,37.79599446,-122.414959,4.32
43670,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,608 12th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-25,3.0,,37.77669174,-122.4703076,23.35
49948,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2875@ SLOAT 34th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2003-07-02,6.0,3x9,37.73445197,-122.4913219,20.41
80086,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1171-1181 Filbert St,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-18,2.0,,37.80011807,-122.4187861,21.54
89376,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1050X Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-06,3.0,3x3,37.77938282,-122.4596531,15.81
30132,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,499X Brotherhood Way,18.0,Sidewalk: Curb side : Cutout,DPW,2007-03-10,3.0,,37.71233101,-122.4670069,16.73
90630,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3030 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-07,3.0,3x3,37.7742014,-122.4912413,15.65
29190,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3109 Ortega St,3.0,Sidewalk: Curb side : Cutout,DPW,2006-03-18,3.0,3X3,37.75134531,-122.4973724,17.7
92374,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2123 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-07-28,2.0,3x3,37.74749701,-122.4911152,14.34
109148,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,56-98X Capistrano Ave,1.0,Sidewalk: Curb side : Cutout,Private,2015-01-29,3.0,,37.72959146,-122.4380814,8.84
28849,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,584 Silver Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-06-13,3.0,3X3,37.72863344,-122.4240281,18.46
97265,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,438 35th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2011-09-09,2.0,3x3,37.78072593,-122.4954523,12.22
37605,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,729 15th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-26,12.0,,37.77439829,-122.4736064,25.43
175381,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,80X Junipero Serra Blvd,15.0,Sidewalk: Curb side : Cutout,DPW,2008-01-18,3.0,Width 3ft,37.71553012,-122.4718842,15.87
95892,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1500X Moraga St,1.0,Sidewalk: Curb side : Cutout,Private,2011-07-27,2.0,3x3,37.75607644,-122.4789086,12.34
115530,Planning Code 138.1 required,Arbutus 'Marina' :: Hybrid Strawberry Tree,101 Polk St,3.0,Sidewalk: Curb side : Cutout,Private,2016-02-08,3.0,4x4,37.77767406,-122.4181727,7.81
83564,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,623 London St,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-03,5.0,6x9,37.71924463,-122.4378058,17.99
27056,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1045 Silver Ave,2.0,Sidewalk: Curb side : Cutout,Private,2005-03-21,3.0,2X3,37.7292434,-122.4153641,18.69
34651,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1814 Judah St,1.0,Sidewalk: Curb side : Cutout,Private,1997-07-28,12.0,,37.76158566,-122.4816079,26.34
30976,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1950 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,1995-03-13,24.0,6x12,37.79349263,-122.4270507,28.72
37218,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1515 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-12,10.0,,37.75883083,-122.4919192,25.47
86146,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1362 24th Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-01-22,3.0,3x3,37.76216605,-122.482332,16.85
102118,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,4010 24th St,2.0,Sidewalk: Curb side : Cutout,Private,2012-12-27,5.0,4x4,37.7515366,-122.4321283,10.92
107320,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,600X JUNIPERO SERRA BLVD,1.0,Median : Cutout,DPW,2015-03-31,3.0,,37.72779479,-122.472163,8.67
90859,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,2331 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-19,3.0,3x3,37.77438575,-122.4838061,15.78
108980,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,70 Tucker Ave,1.0,Sidewalk: Curb side : Cutout,Private,2015-01-20,3.0,3x3,37.71575868,-122.4049638,8.86
